secid,2016-01-29,2016-02-29,2016-03-31,2016-04-29,2016-05-31,2016-06-30,2016-07-29,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-30,2017-01-31,2017-02-28,2017-03-31,2017-04-28,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-29,2017-10-31,2017-11-30,2017-12-29,2018-01-31,2018-02-28,2018-03-29,2018-04-30,2018-05-31,2018-06-29,2018-07-31,2018-08-31,2018-09-28,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-29,2019-04-30,2019-05-31,2019-06-28,2019-07-31,2019-08-30,2019-09-30,2019-10-31,2019-11-29,2019-12-31,2020-01-31,2020-02-28,2020-03-31,2020-04-30,2020-05-29,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-30,2020-11-30
552,,6.1009689031591344e-05,-0.0006236477615934021,0.00012937050461644332,,0.0001699049737604771,-6.239828397940544e-05,,6.378387999569766e-05,-0.0005328787198460062,-3.446310297478342e-05,5.6335237489046775e-05,-0.0025300036421271924,,-0.0014760908730235681,,,-0.0007588848513718273,,,-0.0002312537729694813,-0.001764592496619363,,-0.0014019159604303217,,-0.0010265117490908795,-0.001130276412958601,-0.0007252898640800787,,,,,,-0.0020795044051024674,,,,,,,,,,,,,,,,,,,,,,,,,
553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000939213309181183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,,-0.0010982437217724552,,-0.00072083070086465,,,,,,,,,,,,,,,,-0.0008635020253374835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,,-0.000922506506465742,-0.0013115572815756726,,,,,,,-0.0005514520019767125,,,,,,-0.0004130458089439892,-0.0005418638361769808,-0.000911452753535322,,,,,,,,,,,-0.0013827842628144206,,,,,,,,,,,,,,,,,,,,-0.00194297628855045,,,,,,,,,,
556,,0.0001053263758106432,-0.0006718595860508241,,,,-0.00031001127761582785,,,,,,,,,,,,,,,,,,,,-0.0008799410089780683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,,0.0007948197932987807,,0.0011772816690646477,,,0.0010979049813500828,0.0011172248880654163,,,,,,,,,,,,,,,-2.0176186195797036e-05,-0.0001765560698109831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,,,,-0.0001781288834397022,,3.941163098570406e-05,-0.00017415358916976001,,0.00035413457690752716,,,,2.249067794283717e-05,-6.646308738850307e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,,0.0016834656040058216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000782634104639593,-0.0008421691775265866,,-0.0006174260831419377,-0.00046333735014867283,-0.00031682154112061924,-0.00031028214770338126,,,,,,,,,,,,,,,,,,,,
560,,-4.860312246836495e-05,,,,,,,,,,,,,,,,,,,,-0.0007969139142607578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00027035205006039096,-0.00015962862466593368
561,,0.0005236445274377797,,,,,,,,0.0004729865885560444,,,,-0.0030298675127523435,,-0.0009322347667580827,,-0.00024969581816787896,2.1265896671897865e-05,1.3259241560140394e-06,,-0.0021294762693819264,,,-0.00035198442489370936,-0.0019532762628901,-0.0003637788989817123,-0.0018291268549555826,,,-0.001013131217897949,,,-0.0003368318581486829,,,-0.00011422378706992214,0.002030634099734641,,0.0025028676676839318,,,,,,,,,,,,,,,,,,,
562,,,,,,,,,,,,0.0009273450942608121,3.704985738913731e-05,,5.657665931608726e-05,-2.4937916612127375e-05,,,0.00015453284265174046,0.0001430359046946828,,-6.010964541502834e-05,,-0.0010786594968899322,-0.0012876164016058633,-0.00024905786710580676,,-0.0009114665582354137,,,-0.0007171301066932714,,,,,,0.00021843445940368978,0.0001708668288620736,,-0.0014548354474713291,-0.0005615828344628105,,0.00011310153053427915,,,0.00033922432606857465,,0.0008272245708874526,0.000477729662197705,,,,,,0.0028203594296792875,,,0.0030914472440162,
563,,,0.003261542469294817,0.0027156057313620524,0.0025829174703428117,0.0024503281213551493,0.002517346020719642,0.0028366946293021775,0.0020631959436152253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,,-0.0005200537497195727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,,-0.0010833899588532328,-0.0012234797323540005,-0.0008130611113223298,-0.0008257448373987647,-0.0005637040348464547,-0.0005020391403479048,-0.0006464276710190488,-0.0003781660689256423,-0.0008123232350451651,-0.000516645578503077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0017344640151015884,,-0.0005709385779911905,,,0.0003358189011640247,0.0003230305291109319,0.0012527233716742748,,
567,,-0.0003743613057084591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,,0.0014509620961169264,,,,0.0008145193895224608,0.0011539470482643662,0.0019346295602390754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,,,,,,,,,,,-0.0009972690627690392,-0.0012075385245731733,9.984171740651712e-07,-4.353657965991306e-05,-0.00017266562688371726,-0.00039784649892963327,,,-0.0006973785689407066,,,,,-0.0022289871780886736,-0.0017708775515906173,,,,,,,,,,,,,,,-0.00168516642641097,,,-0.0017689933635279594,-0.0017276307596797622,-0.0018509424676529211,-0.002094715786542941,-0.002231938880673184,,-0.0023358884883229935,-0.002131840551456902,,-0.004124078838783454,,-0.0018829846826376939,-0.0032642712446060655,,-0.00406218886634952,-0.0037062105512769253,-0.004215591861916529
570,,-0.00068942251659861,,,,-0.00015587852612159266,,,,-0.00045880556281191747,,,,,,-0.00021301771811308793,,,,,,,,,,-0.0007428058892955737,,-0.002061551156328134,,,-0.0009778381316675564,,,,,,,,,,,,,,,-0.00017173818929149342,,,,,,,,,,,,,
571,,-0.0325740907547529,,-0.016456749254561136,,-0.018739506304529512,,,,,,,,,,,,,,,-0.005386349050408894,-0.004903225290319181,,,,,,,,,,,,,,,,-0.0070715504228073146,,-0.006299123383265597,,,,,,,,,,,,,,,,,,,
572,,0.0026244040176991567,,,,,,,,,,,,,,,,,,-0.00034467840483648737,,,-0.0002689323757100738,,,,,,,,,,,,,,,,-0.00019200495014896804,,,,0.0002473542892692171,,,,,,0.0014533101757709171,,,,-0.0004969199158892568,-0.00018667193363884507,,-0.003793315018377737,,,-0.004285990494776704
573,,0.0005667675125340337,-0.0004906657635046415,,,,,,,,,,2.7682564242319548e-05,-0.0035451968900729407,-0.0020717174198601014,-0.00019312993235523425,,,,,,,,,-0.002287859029986258,,,,,,,-0.0003161616288016345,,,,,,-0.0006321139513371947,-0.0006387160030242887,-0.0006494585475224444,-0.00046916589450793215,-0.0003012779152055319,,-0.0002706632582005127,-0.00025132892561858275,0.00021439229038471689,0.00042794589874133943,0.0003810362916836887,0.00018710702638168421,-0.00027873996632555003,0.0007258615622657732,0.0004266679717381225,-0.0006376597436808467,8.9439933040194e-05,0.0005730604132462251,-0.00010431841023093149,,,
574,,,,,-0.001016552400192759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,,0.0002074065437638243,,0.00038381476069506473,,,0.0005758154932042938,,,,,,,,,-0.0025907905617805235,,,,,,-0.0007861385555233933,,,,,,-0.0013542013682566905,,,-0.0010040900838822957,,,,,,,,,,,,0.001857374790763837,,,,,,,,,,,,,,,,
576,,0.0003798711606072888,,,,,,,,,,,,-0.0018271824515166209,-3.557213205807834e-05,,,,,,,,,,,,,,-0.00137447117541039,,,,-0.0013802514557297836,-0.0012646026893395523,-0.0014658254814950303,-0.0012491817488092015,,-0.0013291367157981266,-0.0012655884864222994,-0.001313574095482446,-0.0017815161305118788,-0.0015265696973978055,,-0.0015641217646707357,-0.0017900301775986673,-0.00193090415672413,-0.0013774874968789056,-0.0014090389180402563,-0.001551034142211706,-0.0012048595211402464,-0.0013920522843773669,-0.001178783923142018,-0.0009434917014022778,,,,,-0.0016887065059860505,-0.0024665490922427444
577,,0.0069786277532608385,,,,,,,,,0.0034551783255621013,0.0036400489181693746,,,,,,,,,,,,,,,0.002851352073037699,0.0023348661074424275,,,,,,,,,,,0.0025505721057639346,,,,,,,,,,,,,,,,,,,,
578,,-0.0010138739802474836,,,,,,,,-0.0002794636789123472,,,,,,,,,,,,-0.0033313411911209743,,,,,,,,,,,,,,,,,,,,,,,-0.0010087144350663748,,,,,,,,,,,,,,
579,,0.0006783298204583537,-0.00019373239994482136,0.0007538112775989372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,,0.006854459627138788,,,,,,0.006483166871092855,0.005584835281592056,0.0072255925858200586,0.006039037051999213,0.005657872981723716,,-0.005934075421768882,,0.0010004293435478008,0.001615687448301366,,,,,0.003888588672704591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005980183073942393,0.005711253642572381,,,,,,,
581,,,,,,,,,,6.862480315923076e-05,0.00014774039873652429,0.00017920705964622754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,,0.0016581275792527537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,,0.001201848847884556,,,,,,0.0016466656306308365,,,,,4.4928425628707396e-05,-0.002526115744701467,0.00010900725374816614,0.00011552497178854535,,,0.0003671139224620042,-0.0012162177104437443,,,,,-0.0002505527889744265,,,-3.028493731433813e-05,,,-0.00026917219660861045,,,-7.107884419377749e-05,,,0.0004532109220285309,,,-1.3852637975257811e-05,0.0005988699660328288,,0.0007312456422601838,0.0006960212169048915,0.0007129690340784054,0.0011956203173379572,0.00150731294857643,,0.0013911677601533582,0.001379753865828638,0.0013188960157325754,,,,0.0016465610553549346,,,0.0020698241065530273,
584,,-0.0017630278177907203,,-0.0017648728897829312,,,,,,,,,,-0.0010970321138756133,-6.918386705835847e-05,-0.0018001105963936198,-0.0004656638677298724,-0.0007082093209449597,,,,,,,-0.0020512917042570782,-0.0019460704274439616,-0.00163317500809678,,,-0.0035841677463691033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,,-0.0011598986404786492,,,-0.0009161589501767226,-0.0006813668152295056,-0.0005900044927133367,-0.00011797238162779165,-0.00030248138023706184,-0.0007906115165777306,0.00025415567684622056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,,0.00026834137429929567,,,,,,,,,-0.0014778409199554064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,,,,,,,-0.00047624348197965335,-0.0005842205461708747,-0.00034929583795409913,-0.0007544323279387669,,,,,-0.00010350806133636818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,,0.0019348611776985704,,,,,,,,,,,,0.0012986803314111268,,,-1.3861228412297158e-05,,0.0002876723187843514,0.0003580268623231223,,,0.00010454664663871649,,,0.0010523738889557154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,,-0.0017397373284365229,-0.001762409312041832,-0.0014032256411699955,-0.0014744552692866593,-0.0011452821498165483,,-0.001341039750249711,-0.0008966010285610565,,-0.0021404562553771693,-0.0018463348441675762,2.714112467572105e-06,0.00813177783272567,0.00793216723900089,0.0064029715932023305,0.001922138687387004,0.002596874535870208,,,,,,,,,,,,,,,-0.00431250141080716,,,-0.0041247589339576925,-0.004691324777513195,-0.0048445283062695625,,,-0.005334216004406628,,,,-0.00568171952202983,,,,,,,,,,,,,,
590,,0.0010346765568657896,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00021851392482540673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,,-0.0002689219928040702,,,,,,,-0.0041131754538836504,,,,,,,,,-0.0005340601809776397,-0.0002109290093601605,-0.00045531808116597555,0.0021601405339925907,,,-0.0010448668135260384,,-0.0012381695565196072,,-0.0010840127537855356,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006429497648104752,-0.00041251258571531357,-0.0004589348506227783,,,,
592,,0.00016146419916280858,-0.0005098527375995877,,-3.5354810576129405e-05,0.00010410038951911414,,0.0004805362371748384,0.00034093830649086784,,,,,-0.005240603715855764,-0.004306342283277464,,-0.004734023052879947,,,-0.002884660644465123,,,,-0.0003493260039461833,,-0.0012205439731494485,-0.0014581965025780212,-0.00010431059020941501,-0.001958082618933983,-0.0007981783407145655,-0.000809675626472411,-0.001269256670544184,-0.0005697288168530083,,-0.0005655812325664622,-0.00031698440043169754,-0.0003612000197819265,0.0009661964284859591,0.0008201587459291166,0.00019705987875941696,0.0012993739107485982,0.0015235762772041674,0.0015167343463943705,0.0016636493110307614,0.0013041146673208714,0.0010548847840142089,0.0013835818201989691,0.0012732708624006053,0.001582527088118995,0.0006851268206595986,0.0009425158147203141,0.0010894359009591863,5.744550905588949e-05,0.0006180046943336724,0.0005214647847875111,0.00022346002300174542,0.0004826214145067389,0.0005481919055909404,0.0002706728992278374
593,,-0.001464701096001315,-0.0015554575610969572,-0.0015426804861710202,,,,-0.001405402655882802,-0.0011872265359012867,,,,,,-0.003860315392781812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,,-0.006524093275824131,,,,,,,,,,,,,,,,-0.0009655182891239329,,,,,,,,,,,-0.0020023855862005384,,,-0.0016133126253561523,-0.001566952747243575,,,,,,,,,,,,,,,,,,,,,,,,,,
595,,-0.00023218874410895794,,,,,,,,0.00036358044331821657,,,,,,-9.440501623406229e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,,,0.0003460379601064703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,,-0.00013613596589929047,-0.0006450455840673532,,-0.0007130476718009487,-0.0005024046341694606,,-0.0005597078489876478,,,-0.0010224708692226365,,1.025121512589589e-05,0.0003251561640816478,,,,,,-0.0010532161505473622,-0.0007924394745255118,-0.0011947963863819038,-0.0013633662625865879,,-0.0016269604683438277,-0.0018998791731604397,-0.0013042681695037007,-0.0013288236959974875,-0.0013091680570836218,-0.0013495591493430125,,-0.00276850317030206,-0.0031198421494034196,,-0.004473953703748088,,,,,,-0.0020521489931191513,,,-0.002359877117190558,,,,,,,-0.00015856737595853929,,,,,,,,
598,,,,,0.00039833493763347273,,,,,,,,,,,,6.678039702872162e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0007689108813159614,-0.000713193968078875,-0.0006336375459246825,,-0.0004081045931743183,-0.0003269032883854759,-0.0004300270804137424,,
600,,,-0.0013716720068876935,-0.0014114030026925288,-0.0013742100052761353,-0.0009934343260352954,-0.0006196168164757544,-0.00025582475422405646,,,,,,,,,,,,,,,,,-0.0014053466876587397,,,,,,,,,,,-0.0015415706142120986,,,-0.0015691854002465341,-0.001511404574580021,,-0.0016879360863280718,-0.0016788863995330179,-0.0014558577002577139,-0.0016508897868029904,-0.0018248393541062085,-0.0016685808215480976,-0.0014659352904473043,-0.001611070291544652,-0.0013085391572411635,-0.0009533665177053099,-0.0012145454194994318,-0.0009551216072832796,,0.0006812146398772075,,,-1.6285406122372156e-05,0.00015385031361079968
601,,,-0.002290353630398482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001540164796630797,,,,,,,,,,,,,,,,,,,,,,,
602,,,,,,,,,,,-0.00044235091506617896,,,-2.0375421998340742e-05,,-0.000257312557105852,-0.0003400039300640634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,,,-0.003495265710787523,-0.004242697834298274,-0.003915676585975717,,,,-0.0016453671784012493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,,,-0.0032942486333436584,-0.003763758193625183,-0.004086195950178139,-0.003092211550437698,-0.0023206532484873654,-0.0035106867830398732,-0.0021009990228355287,-0.002199538695403643,-0.0033768434884236726,-0.0028165454898304637,8.499480485714399e-06,-7.189122032297532e-05,0.008781508980498213,0.006458749031962704,0.009337407179505616,0.008971849465764348,0.008357255026114925,0.009254024863749344,0.007653935370974731,0.0029349795019646937,0.002278304817892527,0.0036681391338344456,0.0029106459811407623,0.003777008976291841,0.0043766823739187395,0.005442767671935119,0.004241554893680348,0.004041152129968232,0.004964676706985665,0.004408393037196364,0.006099718832244632,0.007343982601623626,0.006604290516716881,0.005757227594867398,0.005211903681238151,0.003991602227460809,0.004234933719793781,0.0035206656231943152,0.0039893024642571025,0.004251108546722581,0.003173901469326601,0.0025494802380386697,0.002582166671049506,0.0035040938398329395,0.0033642643677008403,0.0030678838291472053,0.003167716360555674,0.0018852645454170542,0.0040123993362952935,0.00400790119789544,0.00098680121059191,0.001692719122381398,0.0013941526272374073,0.0019649035068284174,0.0018398281406385518,0.001678815112578303,0.0020055530826230366
605,,,-0.0010699881781903525,0.001546868875982681,0.0013144069114719211,,,,,,,,,-2.1003483111890765e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,,,,,,,,,,0.0002949224506060235,,0.0008656826399386668,,,,,,,-0.00041797167473532116,,,,,,,,,,,,,,-0.0016873625090172584,,,,,-0.0015636374864286989,-0.001214637848543956,-0.0012539256184442313,-0.0015338499905465594,-0.00155264386488648,-0.0015627894559617618,-0.0010819526792511182,,,,-0.0005698462395726746,,,0.0010401147259410436,,,,,,,,
607,,,-0.002962709093368517,,,-0.003757361679328709,-0.0037652662813030323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010078660950677955,,,
609,,,-0.007246928915726685,-0.006757847022593501,-0.00624004774793114,-0.00533654412014248,-0.00461716651397346,-0.008569636389406951,-0.0045334439815527955,-0.00680584167021232,-0.0082301433193019,-0.006610508007846697,-3.4746474862335233e-05,-0.0002482242950516643,0.005658504958829614,0.0048984541459279555,0.003030223322924393,0.0010837725621370268,0.0035893058665256287,0.0002841569507783044,0.002254350667713879,0.0008425340025516464,,,-0.002733767582241039,,,-0.002493674696296698,-0.0023788805216952195,,,,-0.0026660180027141427,-0.003455408282850752,-0.0020587097385475228,-0.0018079201132486704,-0.0038987805396010025,-0.0018024713796468432,-0.00038514576527576223,-0.002066876719510863,-0.002575291199947452,-0.0009299008603769901,-0.0009734766150723656,-0.0014643482951089185,-0.0011875809150955494,,,,,,,,,,,,,,
610,,,,,,,,,,,,,,,-3.367062826883286e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,,,-0.00847508833909014,,,,,-0.012767260836380174,-0.00972729083792116,,,-0.016938320034995825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,,,-0.0013816731866180135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,,,,,0.0007442740393512983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00039595254543740323,-0.00044082990882576714,,,,,,-0.0004186268873060035,-0.00039231770276853146,-0.0002195315780020367,4.892131034826578e-07,,0.0012164019782676077,0.0032020443368582212,0.0001913106043744527,0.0003127909799253404,0.00024533662915056576,0.00048255539722389474,0.00038255733518693594,,0.002634826080034917,0.0019366493764363688,0.0023719070731880584,0.0010047193183191903,0.0039181470300894685,0.003479483229154729,0.0031024423778845535,0.003949531863156464,0.003977050272572343,0.004218790383368973,0.0047378639905913,0.0014048829943024684,0.005298419116327809
615,,,0.0012073637904577632,,0.0015477332658714467,0.0015428655583078312,,0.0012934735672653634,0.0013193977181658908,,,,,,0.0012321984752773384,-5.27729744155604e-05,-0.0027277347649489942,,,-0.0009735390488394612,,,0.00016357176295245165,,,,0.00019835317495754822,,-0.00044460587378896224,-0.00022731092973327788,,0.00011268979738587738,-0.00015491976216517507,,0.0008688704670414815,,,,-5.091375512532623e-05,,0.0013699533647065093,0.0006314388196259446,,0.0003686847676053928,,,,,,,,,0.000423403450533671,,,0.0011713173613257407,,,0.0012574411012939695
616,,,-0.0018346668191562745,,,,,-0.0036108529797044017,-0.0017161254025443752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,,,-0.00045842418534492065,,,,,,,,-0.0006945941774382451,,,,,,,,,-0.0003200288129580379,,,,,,,,,-0.003115107366300255,,,,,,,,,,,,-0.0032031944534972796,-0.0023287443545256755,,,,,,,,,,,,,,,,,
618,,,0.0028257361933486866,,,,,0.002914734808771556,0.0024419190957839787,,0.0028173159357050472,0.0024926486713644463,,,0.003258448460517958,0.0005562452689261496,0.0007078037430490872,0.001058071460059036,0.0009627319495066757,0.005764257852330013,0.006166099769543532,0.001848844269141387,0.003574806351251376,,0.0020344506347307525,0.0022464073667500875,0.0035449814839316174,0.003085345707782652,0.001298186565555505,0.00020471126103435773,0.00016713645557523156,-0.0006739405569520899,-0.0007924855633582147,-0.0018341701779674509,,,-0.0003885359132111838,-0.0011942872346225458,-0.0025711770267289203,-0.0018330570071821428,-0.00011152830452736783,,0.0013230613665404845,0.0011420731681144201,0.0012698154518180097,,,,,0.0006156459142771513,,,,,,,,,
619,,,-0.0007868339765364009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007070343203550188,,,,
620,,,,,,,,,,,,,,,,,,,-9.824817797220293e-05,-0.00013429699598628986,-0.00023733861371986488,,,,,,,,,,,,,-0.0007109813107663862,,,,,,,,,0.00013054973448018095,,,,,,,,,,,,,,,,
621,,,-0.002515618258667753,-0.0052069852640048075,-0.005318615722056858,-0.004328098143344415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,,,-0.0013514627938561192,,,,,,,,,,,,,,,,,,,-0.001043778689967803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004399834416236329,,,,,,,,
623,,,-0.0003941146609494524,,-7.043448582974522e-05,,,,,,,,,,,-0.0002336395380405317,-0.001534327370059833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,,,-0.0007570087662276722,,,,,,0.0001627308541296101,,,2.210310002432518e-05,2.1510573358462903e-05,,,,,-0.0005073737155622373,-0.0002597058338223904,,-0.003778272496636648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001200452647353013
625,,,-0.004146164550900631,-0.005392966578738962,-0.004992359849379174,,,-0.00857483684543844,-0.004243665061946415,-0.006115049183904073,,-0.008113831925290405,-4.468663094556675e-05,-0.00029836879378117726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,,,-0.0015272758260554558,-0.0015751289471261306,,,,,,-0.0016858524469376877,,-0.0016518006286612215,4.7064076840537644e-06,,-0.0042723820087720125,-0.003910676688654719,-0.0007223289010261632,,,,,,,,,,,,-0.005515315200926314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,,,-0.003715686084983458,-0.005832720866653135,-0.003506159704883868,-0.0026212351419600878,-0.002109375381577608,-0.0034954883817102204,-0.0021035130924183915,-0.0026824634608294657,-0.0051413372446029925,-0.004726591810538641,-2.3576711184003014e-05,,0.0020848431724697558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010494215092392738,-0.0007757188993897591,,-0.0004868771257253081,3.000006970237382e-05,,,
628,,,-0.007891786815926284,,,,,,-0.012642799256490313,,,,,,,,,,,,,,,,,,,,,,,,-0.0068687709179854175,,,,,,,,,,,,,,-0.008698901404079359,,,,,,,,,,,,
629,,,-0.00022557157265450193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,,,0.0017884386980243539,0.0017254600150765883,,0.001484160574756074,0.0015492756101366867,,0.001374789850839517,0.0017428242959748874,,,5.8567889048487285e-05,,,,0.0007677511279419886,,,,,,,,,,,,,0.0013072302668902054,,0.0010804158999166411,,,,,,,,,,,,,,,,0.0006812952836767611,,,5.778865054908108e-05,0.00038244427118184663,,,,,,,
631,,,-0.07194642669649287,-0.04946793582624745,-0.05274792895119764,-0.0379025591470806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006903018941627608,,,,,,,,,,,,,,
632,,,,,,,,0.0018224260082336798,,,0.002056019163995587,,,,-0.002947928330791491,,,,,-0.002649674418873995,,,-0.0008865680111562018,,,,,,,,,0.0009922438345023744,,,,,,,,0.0012702646689428184,,,,,,,,,,,,,,,,,,,
633,,,,-5.789619601779836e-05,,,,,,,,,,,,,,,-0.00026668417564618363,-0.00033462482490070097,-0.0005801149307983486,-0.0008435016166781633,-0.0008829146032499353,,-0.001004938948629815,,-0.0012549121858786082,,,-0.0012291354251122916,0.00026690919983775085,,0.00037463112914717543,0.0007179523916662139,0.001109241877856956,-0.0009623127783426143,0.001293366852083659,-0.0010398837321899885,0.0017478239872203804,-0.0008777895941638669,-0.000901822323464806,-0.0008814675178524925,0.0001304911319395216,-0.0008607850752485964,-0.0008741599517562272,-0.0001884443871446471,-0.00025230080240053193,-0.00024325204936628497,-0.0001768537026724592,-0.0003149075808911462,-0.000548518321603554,-0.00038759511255022827,4.5455208788582924e-05,,,,0.0004205113632773672,,
635,,,,0.001054064476663505,0.0011430396008273763,0.0011637213578312336,0.0008559919655404845,0.002322448713205741,,,,,3.767961387964787e-05,,,,,,,0.0016253111021152587,,,,,,,,,,-8.53002466447686e-05,,,,,0.0002986769306350142,,,,,,,,,,,,,,,,,,,,,,0.0024391062729981496,,
636,,,,,-0.0023587179745257706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,,,,-0.0011060169545987172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,,,,,-0.0061265522251712215,-0.004253402154572137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,,,,-0.0003592999336725917,,-0.0005590992941230457,-0.0010409079564876404,,,,,0.00021637783885604056,3.2648016242634783e-05,,,0.00014456725406030707,0.00015439211063598016,-0.001842412170543332,,,,,0.0008058365302700513,,0.0010194107821910243,0.0014375972163034089,0.0013216930949361727,-0.00035666984870295464,,,0.0006654646887177193,0.0002038249746909572,,,,,,,,0.0007077847748094609,,,,,,,,,,,,,,,,,,,
